msg_id,timestamp_raw,timestamp_et,date_et,time_et,hour_et,minute_et,day_of_week,has_image,image_file,text,msg_type,spx_levels,main_level,stop_level,below_level,above_level,is_hero,has_hourly_stop,has_daily_stop,is_scalper,source_file,spy_at_alert,spx_approx_at_alert,otm_pct,distance_from_level,spx_above_level,option_strike_used,option_ticker,option_price_at_alert,option_price_eod,option_max_after_alert,option_min_after_alert,option_pct_gain_max,option_pct_loss_max,is_winner,is_loser,time_to_max_minutes
32228,09.04.2026 16:24:08 UTC+03:00,2026-04-09 09:24:08,2026-04-09,09:24,9,24,Thursday,True,photos/photo_23030@09-04-2026_16-24-08.jpg,$SPX #تحديث ⚡️ نتـابع مناطق الرفض 6800-6820⛔️ ادناها شخصياً مضارب بوت❤️PUT!,SPX_PUT_ALERT,"6800,6820",6800.0,,,,False,False,False,True,telegram_data/messages4.html,674.22,6742.200000000001,-0.857,-57.8,False,6800.0,O:SPXW260409P06800000,33.79,0.05,39.5,0.02,16.9,-99.9,False,True,68.86666666666666
32234,09.04.2026 19:05:29 UTC+03:00,2026-04-09 12:05:29,2026-04-09,12:05,12,5,Thursday,True,photos/photo_23032@09-04-2026_19-05-29.jpg,$SPX PUT HERO⚡️ STOP 🛑 6845 ( اغلاق يومي )⛔️,SPX_PUT_HERO,6845,6845.0,6845.0,,,True,False,True,False,telegram_data/messages4.html,679.85,6798.5,-0.684,-46.5,False,6840.0,O:SPXW260409P06840000,24.4,14.76,31.0,9.3,27.0,-61.9,False,True,148.51666666666668
32268,11.04.2026 09:53:29 UTC+03:00,2026-04-11 02:53:29,2026-04-11,02:53,2,53,Saturday,True,photos/photo_23047@11-04-2026_09-53-29.jpg,SPX(W) PUT HERO⚡️ مضاربي اليوم,SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32302,13.04.2026 20:01:21 UTC+03:00,2026-04-13 13:01:21,2026-04-13,13:01,13,1,Monday,True,photos/photo_23062@13-04-2026_20-01-21.jpg,$SPX PUT ⚡️ STOP 🛑 6855 ❌,SPX_PUT_ALERT,6855,6855.0,6855.0,,,False,False,False,False,telegram_data/messages4.html,682.35,6823.5,-0.462,-31.5,False,6855.0,O:SPXW260413P06855000,11.66,0.03,14.3,0.03,22.6,-99.7,False,True,48.65
32313,14.04.2026 18:17:40 UTC+03:00,2026-04-14 11:17:40,2026-04-14,11:17,11,17,Tuesday,True,photos/photo_23069@14-04-2026_18-17-40.jpg,$SPX PUT HERO⚡️ مناسب ادنى 6955-6945⛔️,SPX_PUT_HERO,"6955,6945",6955.0,,6955.0,,True,False,False,False,telegram_data/messages4.html,691.2801,6912.8009999999995,-0.61,-42.2,False,6955.0,O:SPXW260414P06955000,21.0,0.03,21.0,0.03,0.0,-99.9,False,True,0.3333333333333333
32325,14.04.2026 20:00:31 UTC+03:00,2026-04-14 13:00:31,2026-04-14,13:00,13,0,Tuesday,True,photos/photo_23080@14-04-2026_20-00-31.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32326,14.04.2026 20:00:32 UTC+03:00,2026-04-14 13:00:32,2026-04-14,13:00,13,0,Tuesday,True,photos/photo_23081@14-04-2026_20-00-32.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32327,14.04.2026 20:00:32 UTC+03:00,2026-04-14 13:00:32,2026-04-14,13:00,13,0,Tuesday,True,photos/photo_23082@14-04-2026_20-00-32.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32335,14.04.2026 22:19:24 UTC+03:00,2026-04-14 15:19:24,2026-04-14,15:19,15,19,Tuesday,True,photos/photo_23089@14-04-2026_22-19-24.jpg,$SPX (W) PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32336,14.04.2026 22:19:24 UTC+03:00,2026-04-14 15:19:24,2026-04-14,15:19,15,19,Tuesday,True,photos/photo_23090@14-04-2026_22-19-24.jpg,$SPX (W) PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32340,14.04.2026 22:41:55 UTC+03:00,2026-04-14 15:41:55,2026-04-14,15:41,15,41,Tuesday,True,photos/photo_23092@14-04-2026_22-41-55.jpg,$SPX !!!⚡️PUT TOMORROW ⚡️ 🚨مناطق الرفض 7000-6986🚨 الكول خطير من هالمناطق ⛔️,SPX_PUT_ALERT,"7000,6986",7000.0,,,,False,False,False,False,telegram_data/messages4.html,693.915,6939.15,-0.877,-60.9,False,7000.0,O:SPXW260414P07000000,37.3,34.6,37.3,33.5,0.0,-10.2,False,False,1.0833333333333333
32357,15.04.2026 19:42:04 UTC+03:00,2026-04-15 12:42:04,2026-04-15,12:42,12,42,Wednesday,True,photos/photo_23095@15-04-2026_19-42-04.jpg,$SPX !! PUT HERO⚡️ مناسب للمضارب ادنى 7005-7014 كسر 6985-6980 البوت سريع🩸,SPX_PUT_HERO,"7005,7014,6985,6980",7005.0,,7005.0,,True,False,False,True,telegram_data/messages4.html,696.51,6965.1,-0.573,-39.9,False,7005.0,O:SPXW260415P07005000,18.55,0.03,26.09,0.03,40.6,-99.8,False,True,13.933333333333334
32358,15.04.2026 21:21:06 UTC+03:00,2026-04-15 14:21:06,2026-04-15,14:21,14,21,Wednesday,True,photos/photo_23096@15-04-2026_21-21-06.jpg,$SPX PUT HERO⚡️ STOP 🛑 7015 ❌ 15m,SPX_PUT_HERO,7015,7015.0,7015.0,,,True,False,False,False,telegram_data/messages4.html,698.36,6983.6,-0.45,-31.4,False,7015.0,O:SPXW260415P07015000,10.3,0.03,11.0,0.01,6.8,-99.9,False,True,3.9
32365,16.04.2026 19:33:16 UTC+03:00,2026-04-16 12:33:16,2026-04-16,12:33,12,33,Thursday,True,photos/photo_23100@16-04-2026_19-33-16.jpg,$SPX PUT HERO⚡️ STOP 🛑 7055 ( اغلاق ساعة )⛔️,SPX_PUT_HERO,7055,7055.0,7055.0,,,True,True,False,False,telegram_data/messages4.html,700.45,7004.5,-0.721,-50.5,False,7055.0,O:SPXW260416P07055000,23.7,14.7,35.93,13.7,51.6,-42.2,True,True,114.73333333333333
32388,17.04.2026 18:05:49 UTC+03:00,2026-04-17 11:05:49,2026-04-17,11:05,11,5,Friday,True,photos/photo_23105@17-04-2026_18-05-49.jpg,$SPX !! PUT ⚡️ مناسب البوت بكسر 7120-7110🔥 أعلاها مازال ايجابي ✅,SPX_PUT_ALERT,"7120,7110",7120.0,,,,False,False,False,False,telegram_data/messages4.html,711.13,7111.3,-0.122,-8.7,False,7120.0,O:SPXW260417P07120000,7.3,0.04,15.0,0.03,105.5,-99.6,True,True,138.18333333333334
32440,20.04.2026 17:12:11 UTC+03:00,2026-04-20 10:12:11,2026-04-20,10:12,10,12,Monday,True,photos/photo_23141@20-04-2026_17-12-11.jpg,$SPX !!!⚡️ PUT ⚡️ للمضارب بكسر نقاط 7100-7090❤️,SPX_PUT_ALERT,"7100,7090",7100.0,,,,False,False,False,True,telegram_data/messages4.html,709.08,7090.8,-0.13,-9.2,False,7100.0,O:SPXW260420P07100000,7.4,0.05,23.0,0.02,210.8,-99.7,True,True,38.81666666666667
32533,22.04.2026 18:38:50 UTC+03:00,2026-04-22 11:38:50,2026-04-22,11:38,11,38,Wednesday,True,photos/photo_23219@22-04-2026_18-38-50.jpg,$SPX ⚡️ إذا حاب تضارب PUT ادنى الرفض👌🏻 كسر نقطة 7115-7110 البوت سريع⚡️,SPX_PUT_ALERT,"7115,7110",7115.0,,,,False,False,False,False,telegram_data/messages4.html,709.78,7097.799999999999,-0.242,-17.2,False,7115.0,O:SPXW260422P07115000,8.33,0.05,11.1,0.03,33.3,-99.6,False,True,51.166666666666664
32540,23.04.2026 15:56:32 UTC+03:00,2026-04-23 08:56:32,2026-04-23,08:56,8,56,Thursday,True,photos/photo_23221@23-04-2026_15-56-32.jpg,#US500 ⚡️ #تحديث مناطق رفض 7148-7140⛔️ ادناها ضارب PUT❤️,SPX_PUT_ALERT,"7148,7140",7148.0,,,,False,False,False,False,telegram_data/messages4.html,709.32,7093.200000000001,-0.773,-54.8,False,,,,,,,,,,,
32590,24.04.2026 15:29:45 UTC+03:00,2026-04-24 08:29:45,2026-04-24,08:29,8,29,Friday,True,photos/photo_23262@24-04-2026_15-29-45.jpg,#US500 ⚡️ #تحديث نتـابع اليوم : أدنى 7175 بضارب PUT❤️ نشوف افتتـاح اول نصف ساعة ونحدث📈,SPX_PUT_ALERT,7175,7175.0,,7175.0,,False,False,False,False,telegram_data/messages4.html,,,,,,7175.0,O:SPXW260424P07175000,48.77,,60.0,16.5,23.0,-66.2,False,True,85.25
