msg_id,timestamp_raw,timestamp_et,date_et,time_et,hour_et,minute_et,day_of_week,has_image,image_file,text,msg_type,spx_levels,main_level,stop_level,below_level,above_level,is_hero,has_hourly_stop,has_daily_stop,is_scalper,source_file
30791,25.02.2026 17:58:17 UTC+03:00,2026-02-25 09:58:17,2026-02-25,09:58,9,58,Wednesday,True,photos/photo_22053@25-02-2026_17-58-17.jpg,$SPX ⚡️PUT HERO⚡️ شخصاً مضارب بوت ⛔️ ادنى 6950-6940☑️ ينجح بكسر 6910-6900💰 #قرارك دائماً,SPX_PUT_HERO,"6950,6940,6910,6900",6950.0,,6950.0,,True,False,False,True,telegram_data/messages2.html
30793,25.02.2026 18:15:08 UTC+03:00,2026-02-25 10:15:08,2026-02-25,10:15,10,15,Wednesday,True,photos/photo_22055@25-02-2026_18-15-08.jpg,$SPX ⚡️ #تحديث دعوم 6910-6900☑️ كسرها البوت اقرب 👌🏻,SPX_UPDATE,"6910,6900",6910.0,,,,False,False,False,False,telegram_data/messages2.html
30806,26.02.2026 00:45:29 UTC+03:00,2026-02-25 16:45:29,2026-02-25,16:45,16,45,Wednesday,True,photos/photo_22066@26-02-2026_00-45-29.jpg,#US500 #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30812,26.02.2026 03:10:01 UTC+03:00,2026-02-25 19:10:01,2026-02-25,19:10,19,10,Wednesday,True,photos/photo_22068@26-02-2026_03-10-01.jpg,#US500 #تحديث ⬇️ البوت مناسب بكسر 6917-6905❤️ مناطق الرفض للمضارب 6975-6960⛔️,SPX_UPDATE,"6917,6905,6975,6960",6917.0,,,,False,False,False,True,telegram_data/messages2.html
30819,26.02.2026 16:43:40 UTC+03:00,2026-02-26 08:43:40,2026-02-26,08:43,8,43,Thursday,True,photos/photo_22073@26-02-2026_16-43-40.jpg,#US500 #تحديث الدخول كول من هالمناطق مخاطرة جداً⛔️ الأقرب سلبي من مناطق الرفض⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30822,26.02.2026 17:58:21 UTC+03:00,2026-02-26 09:58:21,2026-02-26,09:58,9,58,Thursday,True,photos/photo_22075@26-02-2026_17-58-21.jpg,#US500 ⚡️حلوين !!!! كسر نقاط 6910-6900 يستمر البوت❤️,SPX_ANALYSIS,"6910,6900",6910.0,,,,False,False,False,False,telegram_data/messages2.html
30846,26.02.2026 20:42:43 UTC+03:00,2026-02-26 12:42:43,2026-02-26,12:42,12,42,Thursday,True,photos/photo_22095@26-02-2026_20-42-43.jpg,$SPX ⚡️ #تحديث كسر وإغلاق اليوم أدنى 6850 يستمر❤️,SPX_UPDATE,6850,6850.0,,6850.0,,False,False,False,False,telegram_data/messages2.html
30852,26.02.2026 21:49:42 UTC+03:00,2026-02-26 13:49:42,2026-02-26,13:49,13,49,Thursday,True,photos/photo_22101@26-02-2026_21-49-42.jpg,$SPX PUT HERO⚡️ مناسب البوت ادنى 6921-6906⛔️ دخولك من ارباحك اليوم💰 وبدون كميات والمخاطرة جداً عالية 🔥,SPX_PUT_HERO,"6921,6906",6921.0,,6921.0,,True,False,False,False,telegram_data/messages2.html
30861,26.02.2026 22:29:16 UTC+03:00,2026-02-26 14:29:16,2026-02-26,14:29,14,29,Thursday,True,photos/photo_22108@26-02-2026_22-29-16.jpg,$SPX STOP 🛑 6930-6920⛔️,SPX_ANALYSIS,"6930,6920",6930.0,6930.0,,,False,False,False,False,telegram_data/messages2.html
30866,27.02.2026 02:58:14 UTC+03:00,2026-02-26 18:58:14,2026-02-26,18:58,18,58,Thursday,True,photos/photo_22111@27-02-2026_02-58-14.jpg,#US500 ⚡️ دعم 6860-6850⛔️ كسره يستمر البوت ❤️,SPX_ANALYSIS,"6860,6850",6860.0,,,,False,False,False,False,telegram_data/messages2.html
30942,02.03.2026 18:25:07 UTC+03:00,2026-03-02 10:25:07,2026-03-02,10:25,10,25,Monday,True,photos/photo_22152@02-03-2026_18-25-07.jpg,$SPX ⚡️PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
30945,02.03.2026 20:00:25 UTC+03:00,2026-03-02 12:00:25,2026-03-02,12:00,12,0,Monday,True,photos/photo_22154@02-03-2026_20-00-25.jpg,$SPX #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
30947,02.03.2026 20:22:49 UTC+03:00,2026-03-02 12:22:49,2026-03-02,12:22,12,22,Monday,True,photos/photo_22156@02-03-2026_20-22-49.jpg,$SPX ⬇️ ⚡️منـاطق الرفض 6900-6895⛔️ لابد اغلاق يومي أعلاها👌🏻 غير ذالك مازال سلبي❤️,SPX_ANALYSIS,"6900,6895",6900.0,,,,False,False,True,False,telegram_data/messages3.html
30953,02.03.2026 22:39:24 UTC+03:00,2026-03-02 14:39:24,2026-03-02,14:39,14,39,Monday,True,photos/photo_22159@02-03-2026_22-39-24.jpg,$SPX ⚡️ ⛔️مناطق الرفض 6906-6915⛔️,SPX_ANALYSIS,"6906,6915",6906.0,,,,False,False,False,False,telegram_data/messages3.html
30991,03.03.2026 19:09:00 UTC+03:00,2026-03-03 11:09:00,2026-03-03,11:09,11,9,Tuesday,True,photos/photo_22188@03-03-2026_19-09-00.jpg,$SPX ⚡️ منطقة رفض 6784-6772⛔️ تجاوزها ممتاز الكول للمضارب ✅,SPX_ANALYSIS,"6784,6772",6784.0,,,,False,False,False,True,telegram_data/messages3.html
30996,03.03.2026 20:09:45 UTC+03:00,2026-03-03 12:09:45,2026-03-03,12:09,12,9,Tuesday,True,photos/photo_22193@03-03-2026_20-09-45.jpg,$SPX ⚡️ عندنا اغلاق ربع ساعة⛔️ اعلى 6785-6780 ايجابي ✅ كسرها يكون سلبي ❤️,SPX_ANALYSIS,"6785,6780",6785.0,,,6785.0,False,False,False,False,telegram_data/messages3.html
31014,03.03.2026 21:10:13 UTC+03:00,2026-03-03 13:10:13,2026-03-03,13:10,13,10,Tuesday,True,photos/photo_22210@03-03-2026_21-10-13.jpg,$SPX ⛔️ المحور عندنا 6785-6775 أعلاها جيد الكول ✅ وكسرها البوت يكون سريع❤️,SPX_ANALYSIS,"6785,6775",6785.0,,,,False,False,False,False,telegram_data/messages3.html
31022,04.03.2026 02:17:16 UTC+03:00,2026-03-03 18:17:16,2026-03-03,18:17,18,17,Tuesday,True,photos/photo_22215@04-03-2026_02-17-16.jpg,#US500 #تحديث 📈,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31024,04.03.2026 04:18:47 UTC+03:00,2026-03-03 20:18:47,2026-03-03,20:18,20,18,Tuesday,True,photos/photo_22216@04-03-2026_04-18-47.jpg,$SPX $SPX $QQQ #US500 ⚡️ قام أحدهم بإعادة تحميل عقود بيع بقيمة ملايين الدولارات على مؤشر SPY❤️ لا تنخدع بالارتفاع 👌🏻 قد يصل إلى 6885-6920 وهيا مقاومه طبعاً هذا بحال وصلها أصلا⚡️ وعندنا اخبار اليوم مهمه من ضمنها صدور البيانات للوظائف الزراعية بحال ايجابي للدولار راح يكمل هبوط وبشكل عام مازال الاتجاه هبوط🩸,SPX_ANALYSIS,"6885,6920",6885.0,,,,False,False,False,False,telegram_data/messages3.html
31033,04.03.2026 12:57:29 UTC+03:00,2026-03-04 04:57:29,2026-03-04,04:57,4,57,Wednesday,True,photos/photo_22220@04-03-2026_12-57-29.jpg,#US500 ⚡️ #تحديث ⛔️ أدنى نقاط 6845-6830 مناسب البوت للمضـــــارب⚡️ نحتاج إعاده كسر 6800-6780🩸,SPX_UPDATE,"6845,6830,6800,6780",6845.0,,,,False,False,False,False,telegram_data/messages3.html
31034,04.03.2026 13:09:50 UTC+03:00,2026-03-04 05:09:50,2026-03-04,05:09,5,9,Wednesday,False,,#US500 ⚡️ #تحديث نراقب اغلاق ساعة,SPX_UPDATE,,,,,,False,True,False,False,telegram_data/messages3.html
31036,04.03.2026 15:23:50 UTC+03:00,2026-03-04 07:23:50,2026-03-04,07:23,7,23,Wednesday,True,photos/photo_22222@04-03-2026_15-23-50.jpg,#US500 ⚡️ PUT HERO⚡️ STOP 🛑 6845 (1H) للمضارب⛔️,SPX_PUT_HERO,6845,6845.0,6845.0,,,True,True,False,True,telegram_data/messages3.html
31046,04.03.2026 19:24:07 UTC+03:00,2026-03-04 11:24:07,2026-03-04,11:24,11,24,Wednesday,True,photos/photo_22228@04-03-2026_19-24-07.jpg,$SPX #تحديث ⚡️ اغلاق شمعة ربع ساعة ادنى 6850 مناسب البوت للمضارب 👌🏻,SPX_UPDATE,6850,6850.0,,6850.0,,False,False,False,True,telegram_data/messages3.html
31048,04.03.2026 19:28:38 UTC+03:00,2026-03-04 11:28:38,2026-03-04,11:28,11,28,Wednesday,True,photos/photo_22229@04-03-2026_19-28-38.jpg,$SPX #تحديث ⚡️ يتفاعل البوت بكسر 6850-6840❤️ غير ذالك عرضي ⛔️,SPX_UPDATE,"6850,6840",6850.0,,,,False,False,False,False,telegram_data/messages3.html
31055,04.03.2026 21:48:06 UTC+03:00,2026-03-04 13:48:06,2026-03-04,13:48,13,48,Wednesday,True,photos/photo_22235@04-03-2026_21-48-06.jpg,$SPX ⚡️ #تحديث ⬇️🥶 مازال سلبي أدنى 6920-6900⛔️,SPX_UPDATE,"6920,6900",6920.0,,6920.0,,False,False,False,False,telegram_data/messages3.html
31063,05.03.2026 02:19:57 UTC+03:00,2026-03-04 18:19:57,2026-03-04,18:19,18,19,Wednesday,True,photos/photo_22241@05-03-2026_02-19-57.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31069,05.03.2026 05:12:20 UTC+03:00,2026-03-04 21:12:20,2026-03-04,21:12,21,12,Wednesday,True,photos/photo_22247@05-03-2026_05-12-20.jpg,$SPX ⚡️ نحتاج اغلاق ساعة أدنى 6830-6820❤️ سوف نشاهد هبوط قوي جداً🩸,SPX_ANALYSIS,"6830,6820",6830.0,,6830.0,,False,True,False,False,telegram_data/messages3.html
31078,05.03.2026 17:40:23 UTC+03:00,2026-03-05 09:40:23,2026-03-05,09:40,9,40,Thursday,True,photos/photo_22256@05-03-2026_17-40-23.jpg,$SPX !! #تحديث ⚡️ ادنى نقاط 6900-6886 مناسب البوت❤️,SPX_UPDATE,"6900,6886",6900.0,,,,False,False,False,False,telegram_data/messages3.html
31081,05.03.2026 18:03:40 UTC+03:00,2026-03-05 10:03:40,2026-03-05,10:03,10,3,Thursday,True,photos/photo_22257@05-03-2026_18-03-40.jpg,$SPX !!!⚡️ الرسالة واضحه شغلك مضاربي⛔️ مع النقاط ⛔️ مناطق الرفض 6900-6885 مناطق الدعم 6830-6820,SPX_ANALYSIS,"6900,6885,6830,6820",6900.0,,,,False,False,False,True,telegram_data/messages3.html
31097,06.03.2026 00:33:12 UTC+03:00,2026-03-05 16:33:12,2026-03-05,16:33,16,33,Thursday,True,photos/photo_22273@06-03-2026_00-33-12.jpg,$SPX ⚡️ مناطق الرفض📈6850-6838⛔️,SPX_ANALYSIS,"6850,6838",6850.0,,,,False,False,False,False,telegram_data/messages3.html
31109,06.03.2026 02:15:53 UTC+03:00,2026-03-05 18:15:53,2026-03-05,18:15,18,15,Thursday,True,photos/photo_22284@06-03-2026_02-15-53.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31111,06.03.2026 03:26:49 UTC+03:00,2026-03-05 19:26:49,2026-03-05,19:26,19,26,Thursday,True,photos/photo_22286@06-03-2026_03-26-49.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31113,06.03.2026 07:17:45 UTC+03:00,2026-03-05 23:17:45,2026-03-05,23:17,23,17,Thursday,True,photos/photo_22287@06-03-2026_07-17-45.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31145,06.03.2026 18:14:40 UTC+03:00,2026-03-06 10:14:40,2026-03-06,10:14,10,14,Friday,True,photos/photo_22314@06-03-2026_18-14-40.jpg,$SPX ⚡️ تجاوز 6752 جميل الكول✅ ومخاطرة عالية جداً جداً 🔥,SPX_ANALYSIS,6752,6752.0,,,,False,False,False,False,telegram_data/messages3.html
31196,09.03.2026 05:44:24 UTC+03:00,2026-03-08 22:44:24,2026-03-08,22:44,22,44,Sunday,True,photos/photo_22335@09-03-2026_05-44-24.jpg,#US500 ⚡️ $SPX CALL HERO ⬇️ مع الأفتتـاح ونراقب ونحدث ان شاءلله ⛔️مناطق دعوم 6570-6550⛔️ مهم‼️المحافظة عليها⚡️ يعطينا ارتداد اليوم لمضارب الكول المخاطرة عالية جداً جداً 🔥,SPX_CALL_ALERT,"6570,6550",6570.0,,,,True,False,False,True,telegram_data/messages3.html
31207,09.03.2026 13:02:50 UTC+03:00,2026-03-09 06:02:50,2026-03-09,06:02,6,2,Monday,False,,#US500 ⚡️ #تحديث نحدث ولا نكتفي !!!!!,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31208,09.03.2026 13:14:17 UTC+03:00,2026-03-09 06:14:17,2026-03-09,06:14,6,14,Monday,True,photos/photo_22344@09-03-2026_13-14-17.jpg,#US500 ⚡️ مقاومة وكهرباء عند 6710 ⚠️ مالم يتجاوزها مع الافتتاح يكون سلبي❤️ ولاكن أعلاها بثبات ساعه الكول ممتاز✅,SPX_ANALYSIS,6710,6710.0,,,,False,False,False,False,telegram_data/messages3.html
31209,09.03.2026 13:14:17 UTC+03:00,2026-03-09 06:14:17,2026-03-09,06:14,6,14,Monday,True,photos/photo_22345@09-03-2026_13-14-17.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31213,09.03.2026 16:23:10 UTC+03:00,2026-03-09 09:23:10,2026-03-09,09:23,9,23,Monday,True,photos/photo_22349@09-03-2026_16-23-10.jpg,#US500 ⚡️ تجاوز 6700-6710 انفجار 💥CALL✅,SPX_CALL_ALERT,"6700,6710",6700.0,,,,False,False,False,False,telegram_data/messages3.html
31214,09.03.2026 16:47:02 UTC+03:00,2026-03-09 09:47:02,2026-03-09,09:47,9,47,Monday,True,photos/photo_22350@09-03-2026_16-47-02.jpg,$SPX CALL HERO⚡️ STOP 🛑 6620-6600⛔️,SPX_CALL_ALERT,"6620,6600",6620.0,6620.0,,,True,False,False,False,telegram_data/messages3.html
31230,10.03.2026 14:17:57 UTC+03:00,2026-03-10 07:17:57,2026-03-10,07:17,7,17,Tuesday,True,photos/photo_22357@10-03-2026_14-17-57.jpg,#US500 ⚡️4H ( PUT HERO)❤️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31257,10.03.2026 16:49:30 UTC+03:00,2026-03-10 09:49:30,2026-03-10,09:49,9,49,Tuesday,True,photos/photo_22375@10-03-2026_16-49-30.jpg,$SPX PUT HERO⚡️ كسر نقطة 6770-6760❤️ مناطق رفض 6820-6845⛔️,SPX_PUT_HERO,"6770,6760,6820,6845",6770.0,,,,True,False,False,False,telegram_data/messages3.html
31258,10.03.2026 17:36:19 UTC+03:00,2026-03-10 10:36:19,2026-03-10,10:36,10,36,Tuesday,True,photos/photo_22376@10-03-2026_17-36-19.jpg,#US500 ⚡️ محترم دعم 6758 ⛔️ كسرها البوت يكون سريع🩸 وأعلاها ايجابي لحظياً والى الرفض⚡️,SPX_ANALYSIS,6758,6758.0,,,,False,False,False,False,telegram_data/messages3.html
31259,10.03.2026 17:58:02 UTC+03:00,2026-03-10 10:58:02,2026-03-10,10:58,10,58,Tuesday,False,,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31261,10.03.2026 18:23:19 UTC+03:00,2026-03-10 11:23:19,2026-03-10,11:23,11,23,Tuesday,True,photos/photo_22378@10-03-2026_18-23-19.jpg,$SPX !!! PUT HERO⚡️ مناسب للمضارب أدنى 6845⛔️ مخاطره عاليه ويفضل كسر ⬇️ 6815-6800❤️💰,SPX_PUT_HERO,"6845,6815,6800",6845.0,,6845.0,,True,False,False,True,telegram_data/messages3.html
31266,10.03.2026 18:56:53 UTC+03:00,2026-03-10 11:56:53,2026-03-10,11:56,11,56,Tuesday,True,photos/photo_22383@10-03-2026_18-56-53.jpg,#US500 ⚡️ #تحديث ⚡️ سباكس إلى حاب يواصل حده إلى 6905-6866⛔️ ومناطق رفض🩸 البوت مازال مناسب ادنى هالمناطق⚡️ قـرارك دائماً👌🏻,SPX_UPDATE,"6905,6866",6905.0,,,,False,False,False,False,telegram_data/messages3.html
31296,11.03.2026 03:35:45 UTC+03:00,2026-03-10 20:35:45,2026-03-10,20:35,20,35,Tuesday,True,photos/photo_22401@11-03-2026_03-35-45.jpg,#US500 ⚡️PUT HERO ! شموع 4 ساعات⛔️!!!!,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31300,11.03.2026 13:25:59 UTC+03:00,2026-03-11 06:25:59,2026-03-11,06:25,6,25,Wednesday,True,photos/photo_22405@11-03-2026_13-25-59.jpg,#US500 ⚡️ مناطق رفض 6810-6795⛔️ دعوم 6770-6755⛔️ خبر التضخم CPI🔥خليك حذر⚡️,SPX_ANALYSIS,"6810,6795,6770,6755",6810.0,,,,False,False,False,False,telegram_data/messages3.html
31324,11.03.2026 16:49:07 UTC+03:00,2026-03-11 09:49:07,2026-03-11,09:49,9,49,Wednesday,True,photos/photo_22410@11-03-2026_16-49-07.jpg,$SPX ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31325,11.03.2026 16:49:07 UTC+03:00,2026-03-11 09:49:07,2026-03-11,09:49,9,49,Wednesday,True,photos/photo_22411@11-03-2026_16-49-07.jpg,$SPX PUT HERO⚡️ مناسب ادنى 6820-6800⛔️,SPX_PUT_HERO,"6820,6800",6820.0,,6820.0,,True,False,False,False,telegram_data/messages3.html
31331,11.03.2026 17:45:24 UTC+03:00,2026-03-11 10:45:24,2026-03-11,10:45,10,45,Wednesday,True,photos/photo_22416@11-03-2026_17-45-24.jpg,$SPX ⚡️ المحور عندنا 6760-6750⛔️,SPX_ANALYSIS,"6760,6750",6760.0,,,,False,False,False,False,telegram_data/messages3.html
31332,11.03.2026 18:25:37 UTC+03:00,2026-03-11 11:25:37,2026-03-11,11:25,11,25,Wednesday,True,photos/photo_22417@11-03-2026_18-25-37.jpg,$SPX ⚡️ ايضا يحترم النقطة ويرتد !!!! الدعوم 6760-6750⛔️,SPX_ANALYSIS,"6760,6750",6760.0,,,,False,False,False,False,telegram_data/messages3.html
31333,11.03.2026 20:09:47 UTC+03:00,2026-03-11 13:09:47,2026-03-11,13:09,13,9,Wednesday,True,photos/photo_22418@11-03-2026_20-09-47.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31335,11.03.2026 21:49:24 UTC+03:00,2026-03-11 14:49:24,2026-03-11,14:49,14,49,Wednesday,True,photos/photo_22420@11-03-2026_21-49-24.jpg,$SPX !!!!!!⚡️ 🩸مازال سلبي ادنى 6800-6790⛔️,SPX_ANALYSIS,"6800,6790",6800.0,,6800.0,,False,False,False,False,telegram_data/messages3.html
31337,11.03.2026 22:41:25 UTC+03:00,2026-03-11 15:41:25,2026-03-11,15:41,15,41,Wednesday,True,photos/photo_22422@11-03-2026_22-41-25.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31356,12.03.2026 04:37:48 UTC+03:00,2026-03-11 21:37:48,2026-03-11,21:37,21,37,Wednesday,True,photos/photo_22433@12-03-2026_04-37-48.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31361,12.03.2026 11:24:26 UTC+03:00,2026-03-12 04:24:26,2026-03-12,04:24,4,24,Thursday,True,photos/photo_22436@12-03-2026_11-24-26.jpg,#US500 ⚡️10 على الساعة منطقة رفض 6763⛔️ ادناها مناسب لمضارب البوت❤️,SPX_ANALYSIS,6763,6763.0,,,,False,False,False,True,telegram_data/messages3.html
31377,12.03.2026 16:51:30 UTC+03:00,2026-03-12 09:51:30,2026-03-12,09:51,9,51,Thursday,True,photos/photo_22443@12-03-2026_16-51-30.jpg,$SPX !!!!! اغلاق ساعة ادنى 6693 يكمل هبوط🩸 أعلاها مضاربي CALL🔥 تجاوز نقطة 6735 سريع الكول✅,SPX_CALL_ALERT,"6693,6735",6693.0,,6693.0,,False,True,False,True,telegram_data/messages3.html
31383,12.03.2026 17:40:10 UTC+03:00,2026-03-12 10:40:10,2026-03-12,10:40,10,40,Thursday,True,photos/photo_22447@12-03-2026_17-40-10.jpg,$SPX CALL HERO!!⚡️ STOP 🛑 6680-6670 ( اغلاق ساعة  ) نشوف اغلاق الساعة القـادمة,SPX_CALL_ALERT,"6680,6670",6680.0,6680.0,,,True,True,False,False,telegram_data/messages3.html
31387,12.03.2026 22:49:02 UTC+03:00,2026-03-12 15:49:02,2026-03-12,15:49,15,49,Thursday,True,photos/photo_22450@12-03-2026_22-49-02.jpg,$SPX ⚡️CALL HERO!⚡️ بشرط المحافظة على 6670⛔️ وممنـــوع الإغلاق أدناها🚨,SPX_CALL_ALERT,6670,6670.0,,,,True,False,False,False,telegram_data/messages3.html
31392,13.03.2026 04:03:09 UTC+03:00,2026-03-12 21:03:09,2026-03-12,21:03,21,3,Thursday,True,photos/photo_22453@13-03-2026_04-03-09.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31396,13.03.2026 12:20:19 UTC+03:00,2026-03-13 05:20:19,2026-03-13,05:20,5,20,Friday,True,photos/photo_22457@13-03-2026_12-20-19.jpg,#US500 ⚡️ ثبات أعلى 6680-6700 (CALL)✅🔥 دعوم جيده ⛔️6615-6635⛔️,SPX_CALL_ALERT,"6680,6700,6615,6635",6680.0,,,6680.0,False,False,False,False,telegram_data/messages3.html
31400,13.03.2026 13:27:04 UTC+03:00,2026-03-13 06:27:04,2026-03-13,06:27,6,27,Friday,True,photos/photo_22459@13-03-2026_13-27-04.jpg,#US500 #تحديث ⚡️ نحتاج اغلاق ساعة اعلى 6700-6710✅ دعوم أصبحت 6660-6635⛔️,SPX_UPDATE,"6700,6710,6660,6635",6700.0,,,6700.0,False,True,False,False,telegram_data/messages3.html
31406,13.03.2026 15:06:13 UTC+03:00,2026-03-13 08:06:13,2026-03-13,08:06,8,6,Friday,True,photos/photo_22465@13-03-2026_15-06-13.jpg,#US500 ⚡️ مطب 6710-6715⛔️ بحال اغلاق أعلاها ساعة ممتاز الكول اليوم ⚡️وهيا مناطق رفض ⚡️,SPX_ANALYSIS,"6710,6715",6710.0,,,,False,False,False,False,telegram_data/messages3.html
31407,13.03.2026 17:05:59 UTC+03:00,2026-03-13 10:05:59,2026-03-13,10:05,10,5,Friday,True,photos/photo_22466@13-03-2026_17-05-59.jpg,$SPX ⚡️ تجاوز نقطة 6735 يستمر ايجابي💚 كسر 6700-6695 سلبي❤️ المحور الأساسي : 6687🚨,SPX_ANALYSIS,"6735,6700,6695,6687",6735.0,,,,False,False,False,False,telegram_data/messages3.html
31411,13.03.2026 18:40:25 UTC+03:00,2026-03-13 11:40:25,2026-03-13,11:40,11,40,Friday,True,photos/photo_22470@13-03-2026_18-40-25.jpg,$SPX CALL HERO⚡️ مناطق ارتداد 6635-6640⛔️ ممنوع كسرها ومناسب للمضارب🔥,SPX_CALL_ALERT,"6635,6640",6635.0,,,,True,False,False,True,telegram_data/messages3.html
31412,13.03.2026 18:48:53 UTC+03:00,2026-03-13 11:48:53,2026-03-13,11:48,11,48,Friday,True,photos/photo_22471@13-03-2026_18-48-53.jpg,#US500 ⚡️ CALL HERO⚡️ الوقف ساعة أدنى 6635❌,SPX_CALL_ALERT,6635,6635.0,,6635.0,,True,False,False,False,telegram_data/messages3.html
31414,13.03.2026 19:58:01 UTC+03:00,2026-03-13 12:58:01,2026-03-13,12:58,12,58,Friday,True,photos/photo_22473@13-03-2026_19-58-01.jpg,$SPX #تحديث ⚡️ تجاوز 6672 الكول ينفجر 🔥 ادناها ضغط سلبي❤️,SPX_UPDATE,6672,6672.0,,,,False,False,False,False,telegram_data/messages3.html
31425,14.03.2026 18:31:16 UTC+03:00,2026-03-14 11:31:16,2026-03-14,11:31,11,31,Saturday,True,photos/photo_22478@14-03-2026_18-31-16.jpg,#US500 ⚡️ #تحديث ⚡️ سباكس مازال سلبي أدنى 6800-6765❤️ ⛔️منطقة دعم ونقطة 6505⛔️ كســرها يستمر الهبوط⬇️ نستهدف 6200-5800-5500🎯 علشان نقول ممكن ندخل إيجابية لابد اغلاق يومي اعلى 6765-6800✅ غير ذالك الوضع مازال هابط جداً 🐻🩸,SPX_UPDATE,"6800,6765,6505,6200,5800,5500,6765,6800",6800.0,,6800.0,6765.0,False,False,True,False,telegram_data/messages3.html
31429,16.03.2026 15:50:17 UTC+03:00,2026-03-16 08:50:17,2026-03-16,08:50,8,50,Monday,True,photos/photo_22481@16-03-2026_15-50-17.jpg,#US500 ⚡️ #تحديث ⚡️ نتـابع مع الافتتـاح عندنا مناطق رفض⛔️ بشكل عام أدنى 6755-6735 ⬇️ مناسـب لمضارب البوت اليوم❤️,SPX_UPDATE,"6755,6735",6755.0,,6755.0,,False,False,False,True,telegram_data/messages3.html
31430,16.03.2026 17:24:22 UTC+03:00,2026-03-16 10:24:22,2026-03-16,10:24,10,24,Monday,True,photos/photo_22482@16-03-2026_17-24-22.jpg,$SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages3.html
31431,16.03.2026 17:24:22 UTC+03:00,2026-03-16 10:24:22,2026-03-16,10:24,10,24,Monday,True,photos/photo_22483@16-03-2026_17-24-22.jpg,$SPX PUT⚡️STOP: 6735❌1H,SPX_PUT_ALERT,6735,6735.0,,,,False,True,False,False,telegram_data/messages3.html
31441,16.03.2026 21:54:42 UTC+03:00,2026-03-16 14:54:42,2026-03-16,14:54,14,54,Monday,True,photos/photo_22491@16-03-2026_21-54-42.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html
31449,16.03.2026 23:27:01 UTC+03:00,2026-03-16 16:27:01,2026-03-16,16:27,16,27,Monday,True,photos/photo_22498@16-03-2026_23-27-01.jpg,⚡️ $SPX #تحديث ⚡️ فكـر بالكول باغلاق يومي 6760💚 غير ذالك مازال سلبي جداً🐻❤️🩸,SPX_UPDATE,6760,6760.0,,,,False,False,True,False,telegram_data/messages3.html
31460,17.03.2026 16:16:22 UTC+03:00,2026-03-17 09:16:22,2026-03-17,09:16,9,16,Tuesday,True,photos/photo_22506@17-03-2026_16-16-22.jpg,#US500 ⚡️ #تحديث ⚡️ مازال ادنى 6765-6735 (سلبي) ومنـاسب لمضارب البوت❤️ نتابع اول ساعة من الافتتـاح ونحدث🔥 بشكل عام يفضل اغلاق يومي 6765💚 غير ذالك مازال بشكل عام هابط❤️,SPX_UPDATE,"6765,6735,6765",6765.0,,6765.0,,False,False,True,True,telegram_data/messages3.html
31461,17.03.2026 16:45:06 UTC+03:00,2026-03-17 09:45:06,2026-03-17,09:45,9,45,Tuesday,True,photos/photo_22507@17-03-2026_16-45-06.jpg,$SPX ( PUT HERO⚡️) STOP 🛑 6768-6755 ❌ 1H,SPX_PUT_HERO,"6768,6755",6768.0,6768.0,,,True,True,False,False,telegram_data/messages3.html
